readout_gene,readout_class,replicate,assay,target_gene,day,shrna,bias,num_reads,cell_density,extra_umi
Smtnl2,MAE,2,UMI,Fluoro-SAHA,7,20uM,NA,0,DIFFUSE,0
Smtnl2,MAE,2,UMI,Fluoro-SAHA,7,10uM,0,1,DIFFUSE,0
Smtnl2,MAE,2,UMI,Fluoro-SAHA,7,1uM,0.076923077,26,VG,514
Tpst1,MAE,2,UMI,Fluoro-SAHA,7,20uM,NA,0,DIFFUSE,NA
Tpst1,MAE,2,UMI,Fluoro-SAHA,7,10uM,NA,0,DIFFUSE,NA
Tpst1,MAE,2,UMI,Fluoro-SAHA,7,1uM,0.058823529,34,VG,252
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,14,20uM,0,1,DEAD?,0
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,14,10uM,0,2,DIFFUSE DEAD,0
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,14,1uM,0,114,G,493
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,14,20uM,NA,0,DEAD?,1
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,14,10uM,NA,0,DIFFUSE DEAD,13
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,14,1uM,1,151,G,4945
Adnp2,MAE,2,UMI,Fluoro-SAHA,14,20uM,NA,0,DEAD?,4
Adnp2,MAE,2,UMI,Fluoro-SAHA,14,10uM,0,2,DIFFUSE DEAD,0
Adnp2,MAE,2,UMI,Fluoro-SAHA,14,1uM,0,125,G,2334
Dlc1,MAE,2,UMI,Fluoro-SAHA,14,20uM,1,1,DEAD?,0
Dlc1,MAE,2,UMI,Fluoro-SAHA,14,10uM,1,1,DIFFUSE DEAD,0
Dlc1,MAE,2,UMI,Fluoro-SAHA,14,1uM,0.9125,80,G,388
Dnajc12,MAE,2,UMI,Fluoro-SAHA,14,20uM,1,1,DEAD?,1
Dnajc12,MAE,2,UMI,Fluoro-SAHA,14,10uM,0.8,5,DIFFUSE DEAD,6
Dnajc12,MAE,2,UMI,Fluoro-SAHA,14,1uM,0.986754967,302,G,4558
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,14,20uM,NA,0,DEAD?,NA
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,14,10uM,1,1,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,14,1uM,0.99245283,265,G,1451
Slc25a37,BAE,2,UMI,Fluoro-SAHA,14,20uM,0.333333333,3,DEAD?,0
Slc25a37,BAE,2,UMI,Fluoro-SAHA,14,10uM,0.333333333,3,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Fluoro-SAHA,14,1uM,0.518968134,660,G,2305
Smtnl2,MAE,2,UMI,Fluoro-SAHA,14,20uM,NA,0,DEAD?,1
Smtnl2,MAE,2,UMI,Fluoro-SAHA,14,10uM,NA,0,DIFFUSE DEAD,1
Smtnl2,MAE,2,UMI,Fluoro-SAHA,14,1uM,0,7,G,113
Tpst1,MAE,2,UMI,Fluoro-SAHA,14,20uM,0,1,DEAD?,0
Tpst1,MAE,2,UMI,Fluoro-SAHA,14,10uM,NA,0,DIFFUSE DEAD,NA
Tpst1,MAE,2,UMI,Fluoro-SAHA,14,1uM,0.114285714,35,G,210
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,21,20uM,NA,0,DEAD?,NA
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,NA
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,21,1uM,0,81,M ,595
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,21,20uM,1,2,DEAD?,8
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,NA
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,21,1uM,0.970873786,103,M ,3118
Adnp2,MAE,2,UMI,Fluoro-SAHA,21,20uM,NA,0,DEAD?,2
Adnp2,MAE,2,UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,0
Adnp2,MAE,2,UMI,Fluoro-SAHA,21,1uM,0,83,M ,1840
Dlc1,MAE,2,UMI,Fluoro-SAHA,21,20uM,0.666666667,3,DEAD?,0
Dlc1,MAE,2,UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,NA
Dlc1,MAE,2,UMI,Fluoro-SAHA,21,1uM,0.905660377,106,M ,796
Dnajc12,MAE,2,UMI,Fluoro-SAHA,21,20uM,1,1,DEAD?,3
Dnajc12,MAE,2,UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,0
Dnajc12,MAE,2,UMI,Fluoro-SAHA,21,1uM,0.984126984,252,M ,4420
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,21,20uM,1,2,DEAD?,0
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,21,10uM,1,1,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,21,1uM,1,137,M ,1214
Slc25a37,BAE,2,UMI,Fluoro-SAHA,21,20uM,0,2,DEAD?,0
Slc25a37,BAE,2,UMI,Fluoro-SAHA,21,10uM,1,1,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Fluoro-SAHA,21,1uM,0.49551167,558,M ,3306
Smtnl2,MAE,2,UMI,Fluoro-SAHA,21,20uM,NA,0,DEAD?,1
Smtnl2,MAE,2,UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,NA
Smtnl2,MAE,2,UMI,Fluoro-SAHA,21,1uM,0,2,M ,40
Tpst1,MAE,2,UMI,Fluoro-SAHA,21,20uM,0,1,DEAD?,0
Tpst1,MAE,2,UMI,Fluoro-SAHA,21,10uM,0,1,DIFFUSE DEAD,0
Tpst1,MAE,2,UMI,Fluoro-SAHA,21,1uM,0,7,M ,37
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,28,20uM,NA,0,DIFFUSE DEAD,NA
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,28,10uM,0,1,DIFFUSE DEAD,0
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,28,1uM,0.017094017,118,VG,1053
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,28,20uM,NA,0,DIFFUSE DEAD,NA
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,28,10uM,1,1,DIFFUSE DEAD,5
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,28,1uM,1,62,VG,3308
Adnp2,MAE,2,UMI,Fluoro-SAHA,28,20uM,NA,0,DIFFUSE DEAD,NA
Adnp2,MAE,2,UMI,Fluoro-SAHA,28,10uM,0,1,DIFFUSE DEAD,0
Adnp2,MAE,2,UMI,Fluoro-SAHA,28,1uM,0,94,VG,2340
Dlc1,MAE,2,UMI,Fluoro-SAHA,28,20uM,1,1,DIFFUSE DEAD,0
Dlc1,MAE,2,UMI,Fluoro-SAHA,28,10uM,1,1,DIFFUSE DEAD,1
Dlc1,MAE,2,UMI,Fluoro-SAHA,28,1uM,0.88627451,255,VG,2707
Dnajc12,MAE,2,UMI,Fluoro-SAHA,28,20uM,NA,0,DIFFUSE DEAD,NA
Dnajc12,MAE,2,UMI,Fluoro-SAHA,28,10uM,1,3,DIFFUSE DEAD,10
Dnajc12,MAE,2,UMI,Fluoro-SAHA,28,1uM,0.997752809,445,VG,8386
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,28,20uM,1,1,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,28,10uM,1,3,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,28,1uM,0.996666667,302,VG,2898
Slc25a37,BAE,2,UMI,Fluoro-SAHA,28,20uM,0,1,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Fluoro-SAHA,28,10uM,0.5,2,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Fluoro-SAHA,28,1uM,0.538181818,827,VG,2114
Smtnl2,MAE,2,UMI,Fluoro-SAHA,28,20uM,NA,0,DIFFUSE DEAD,NA
Smtnl2,MAE,2,UMI,Fluoro-SAHA,28,10uM,NA,0,DIFFUSE DEAD,NA
Smtnl2,MAE,2,UMI,Fluoro-SAHA,28,1uM,0.022222222,45,VG,2259
Tpst1,MAE,2,UMI,Fluoro-SAHA,28,20uM,NA,0,DIFFUSE DEAD,NA
Tpst1,MAE,2,UMI,Fluoro-SAHA,28,10uM,NA,0,DIFFUSE DEAD,0
Tpst1,MAE,2,UMI,Fluoro-SAHA,28,1uM,0.023809524,42,VG,445
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,35,20uM,0,1,DIFFUSE DARK,0
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,35,10uM,NA,0,DIFFUSE DARK,NA
3830406C13Rik,MAE,2,UMI,Fluoro-SAHA,35,1uM,0,64,VG,217
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,35,20uM,1,1,DIFFUSE DARK,1
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,35,10uM,NA,0,DIFFUSE DARK,5
Adamtsl4,MAE,2,UMI,Fluoro-SAHA,35,1uM,0.983870968,62,VG,1779
Adnp2,MAE,2,UMI,Fluoro-SAHA,35,20uM,NA,0,DIFFUSE DARK,0
Adnp2,MAE,2,UMI,Fluoro-SAHA,35,10uM,NA,0,DIFFUSE DARK,5
Adnp2,MAE,2,UMI,Fluoro-SAHA,35,1uM,0,79,VG,1400
Dlc1,MAE,2,UMI,Fluoro-SAHA,35,20uM,1,3,DIFFUSE DARK,0
Dlc1,MAE,2,UMI,Fluoro-SAHA,35,10uM,1,2,DIFFUSE DARK,0
Dlc1,MAE,2,UMI,Fluoro-SAHA,35,1uM,0.85,60,VG,164
Dnajc12,MAE,2,UMI,Fluoro-SAHA,35,20uM,1,1,DIFFUSE DARK,3
Dnajc12,MAE,2,UMI,Fluoro-SAHA,35,10uM,NA,0,DIFFUSE DARK,5
Dnajc12,MAE,2,UMI,Fluoro-SAHA,35,1uM,0.989010989,182,VG,1789
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,35,20uM,NA,0,DIFFUSE DARK,NA
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,35,10uM,1,1,DIFFUSE DARK,0
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,35,1uM,1,73,VG,162
Slc25a37,BAE,2,UMI,Fluoro-SAHA,35,20uM,NA,0,DIFFUSE DARK,NA
Slc25a37,BAE,2,UMI,Fluoro-SAHA,35,10uM,NA,0,DIFFUSE DARK,NA
Slc25a37,BAE,2,UMI,Fluoro-SAHA,35,1uM,0.360995851,242,VG,212
Smtnl2,MAE,2,UMI,Fluoro-SAHA,35,20uM,NA,0,DIFFUSE DARK,NA
Smtnl2,MAE,2,UMI,Fluoro-SAHA,35,10uM,0,1,DIFFUSE DARK,1
Smtnl2,MAE,2,UMI,Fluoro-SAHA,35,1uM,0,64,VG,1405
Tpst1,MAE,2,UMI,Fluoro-SAHA,35,20uM,NA,0,DIFFUSE DARK,NA
Tpst1,MAE,2,UMI,Fluoro-SAHA,35,10uM,NA,0,DIFFUSE DARK,NA
Tpst1,MAE,2,UMI,Fluoro-SAHA,35,1uM,0.005555556,180,VG,656
Adamtsl4,MAE,2,no-UMI,BML-278,7,20uM,0.784560144,557,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,7,10uM,0.793315743,1137,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,7,1uM,0.5,6,VG,
Adnp2,MAE,2,no-UMI,BML-278,7,20uM,0.024482109,531,VG,
Adnp2,MAE,2,no-UMI,BML-278,7,10uM,0.015525114,1097,VG,
Adnp2,MAE,2,no-UMI,BML-278,7,1uM,0,4,VG,
Afap1,MAE,2,no-UMI,BML-278,7,20uM,0.009259259,324,VG,
Afap1,MAE,2,no-UMI,BML-278,7,10uM,0.023217247,604,VG,
Afap1,MAE,2,no-UMI,BML-278,7,1uM,0,8,VG,
Casd1,MAE,2,no-UMI,BML-278,7,20uM,0.002059732,971,VG,
Casd1,MAE,2,no-UMI,BML-278,7,10uM,0.004310345,1856,VG,
Casd1,MAE,2,no-UMI,BML-278,7,1uM,0,10,VG,
Ccnj,BAE,2,no-UMI,BML-278,7,20uM,0.497442455,782,VG,
Ccnj,BAE,2,no-UMI,BML-278,7,10uM,0.498285714,1752,VG,
Ccnj,BAE,2,no-UMI,BML-278,7,1uM,0.578947368,19,VG,
Col6a5,MAE,2,no-UMI,BML-278,7,20uM,0.956989247,279,VG,
Col6a5,MAE,2,no-UMI,BML-278,7,10uM,0.96925859,553,VG,
Col6a5,MAE,2,no-UMI,BML-278,7,1uM,1,4,VG,
Dnajc12,MAE,2,no-UMI,BML-278,7,20uM,0.869888476,269,VG,
Dnajc12,MAE,2,no-UMI,BML-278,7,10uM,0.958277254,743,VG,
Dnajc12,MAE,2,no-UMI,BML-278,7,1uM,0.875,8,VG,
Fam217b,MAE,2,no-UMI,BML-278,7,20uM,1,356,VG,
Fam217b,MAE,2,no-UMI,BML-278,7,10uM,1,772,VG,
Fam217b,MAE,2,no-UMI,BML-278,7,1uM,1,6,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,7,20uM,0.999131944,1155,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,7,10uM,0.999183007,2451,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,7,1uM,1,88,VG,
Hdlbp,BAE,2,no-UMI,BML-278,7,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,7,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,7,1uM,NA,0,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,7,20uM,0.998266898,1154,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,7,10uM,1,2313,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,7,1uM,1,15,VG,
Ncam2,MAE,2,no-UMI,BML-278,7,20uM,0,221,VG,
Ncam2,MAE,2,no-UMI,BML-278,7,10uM,0,492,VG,
Ncam2,MAE,2,no-UMI,BML-278,7,1uM,0,1,VG,
Pea15a,MAE,2,no-UMI,BML-278,7,20uM,0.812664908,1137,VG,
Pea15a,MAE,2,no-UMI,BML-278,7,10uM,0.783903421,2485,VG,
Pea15a,MAE,2,no-UMI,BML-278,7,1uM,0.941176471,17,VG,
Phka2,Xlinked,2,no-UMI,BML-278,7,20uM,0.996969697,331,VG,
Phka2,Xlinked,2,no-UMI,BML-278,7,10uM,1,659,VG,
Phka2,Xlinked,2,no-UMI,BML-278,7,1uM,1,6,VG,
Pola1,Xlinked,2,no-UMI,BML-278,7,20uM,1,637,VG,
Pola1,Xlinked,2,no-UMI,BML-278,7,10uM,1,1171,VG,
Pola1,Xlinked,2,no-UMI,BML-278,7,1uM,1,3,VG,
Sash1,MAE,2,no-UMI,BML-278,7,20uM,1,590,VG,
Sash1,MAE,2,no-UMI,BML-278,7,10uM,1,753,VG,
Sash1,MAE,2,no-UMI,BML-278,7,1uM,1,11,VG,
Smtnl2,MAE,2,no-UMI,BML-278,7,20uM,0.04,75,VG,
Smtnl2,MAE,2,no-UMI,BML-278,7,10uM,0.032894737,152,VG,
Smtnl2,MAE,2,no-UMI,BML-278,7,1uM,0,1,VG,
Spire1,MAE,2,no-UMI,BML-278,7,20uM,1,55,VG,
Spire1,MAE,2,no-UMI,BML-278,7,10uM,0.991525424,118,VG,
Spire1,MAE,2,no-UMI,BML-278,7,1uM,1,1,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,14,20uM,0.800143781,2782,VG ,
Adamtsl4,MAE,2,no-UMI,BML-278,14,10uM,0.734604106,682,VG ,
Adamtsl4,MAE,2,no-UMI,BML-278,14,1uM,0.714879154,2648,VG ,
Adnp2,MAE,2,no-UMI,BML-278,14,20uM,0.011161637,2420,VG ,
Adnp2,MAE,2,no-UMI,BML-278,14,10uM,0.003355705,596,VG ,
Adnp2,MAE,2,no-UMI,BML-278,14,1uM,0.015101463,2119,VG ,
Afap1,MAE,2,no-UMI,BML-278,14,20uM,0.012012012,1002,VG ,
Afap1,MAE,2,no-UMI,BML-278,14,10uM,0,164,VG ,
Afap1,MAE,2,no-UMI,BML-278,14,1uM,0.053066038,849,VG ,
Casd1,MAE,2,no-UMI,BML-278,14,20uM,0.001183992,4223,VG ,
Casd1,MAE,2,no-UMI,BML-278,14,10uM,0.007042254,852,VG ,
Casd1,MAE,2,no-UMI,BML-278,14,1uM,0.002854085,2805,VG ,
Ccnj,BAE,2,no-UMI,BML-278,14,20uM,0.504799147,2815,VG ,
Ccnj,BAE,2,no-UMI,BML-278,14,10uM,0.500715308,699,VG ,
Ccnj,BAE,2,no-UMI,BML-278,14,1uM,0.511566073,3767,VG ,
Col6a5,MAE,2,no-UMI,BML-278,14,20uM,0.958652374,653,VG ,
Col6a5,MAE,2,no-UMI,BML-278,14,10uM,0.981818182,55,VG ,
Col6a5,MAE,2,no-UMI,BML-278,14,1uM,0.940860215,372,VG ,
Dnajc12,MAE,2,no-UMI,BML-278,14,20uM,0.880085653,1401,VG ,
Dnajc12,MAE,2,no-UMI,BML-278,14,10uM,0.939393939,363,VG ,
Dnajc12,MAE,2,no-UMI,BML-278,14,1uM,0.917771883,1508,VG ,
Fam217b,MAE,2,no-UMI,BML-278,14,20uM,1,1470,VG ,
Fam217b,MAE,2,no-UMI,BML-278,14,10uM,1,344,VG ,
Fam217b,MAE,2,no-UMI,BML-278,14,1uM,1,1214,VG ,
H2-Ea-ps,MAE,2,no-UMI,BML-278,14,20uM,0.999469646,28327,VG ,
H2-Ea-ps,MAE,2,no-UMI,BML-278,14,10uM,0.998844547,11273,VG ,
H2-Ea-ps,MAE,2,no-UMI,BML-278,14,1uM,0.99873391,28464,VG ,
Hdlbp,BAE,2,no-UMI,BML-278,14,20uM,NA,0,VG ,
Hdlbp,BAE,2,no-UMI,BML-278,14,10uM,NA,0,VG ,
Hdlbp,BAE,2,no-UMI,BML-278,14,1uM,NA,0,VG ,
Mecp2,Xlinked,2,no-UMI,BML-278,14,20uM,1,4715,VG ,
Mecp2,Xlinked,2,no-UMI,BML-278,14,10uM,0.99669749,1514,VG ,
Mecp2,Xlinked,2,no-UMI,BML-278,14,1uM,0.998901099,5461,VG ,
Ncam2,MAE,2,no-UMI,BML-278,14,20uM,0.007276507,963,VG ,
Ncam2,MAE,2,no-UMI,BML-278,14,10uM,0.046153846,130,VG ,
Ncam2,MAE,2,no-UMI,BML-278,14,1uM,0.043046358,906,VG ,
Pea15a,MAE,2,no-UMI,BML-278,14,20uM,0.855414961,5378,VG ,
Pea15a,MAE,2,no-UMI,BML-278,14,10uM,0.871231156,1592,VG ,
Pea15a,MAE,2,no-UMI,BML-278,14,1uM,0.838631302,4939,VG ,
Phka2,Xlinked,2,no-UMI,BML-278,14,20uM,1,1839,VG ,
Phka2,Xlinked,2,no-UMI,BML-278,14,10uM,1,284,VG ,
Phka2,Xlinked,2,no-UMI,BML-278,14,1uM,1,1244,VG ,
Pola1,Xlinked,2,no-UMI,BML-278,14,20uM,0.999118943,3407,VG ,
Pola1,Xlinked,2,no-UMI,BML-278,14,10uM,1,475,VG ,
Pola1,Xlinked,2,no-UMI,BML-278,14,1uM,1,1547,VG ,
Sash1,MAE,2,no-UMI,BML-278,14,20uM,0.999490056,1961,VG ,
Sash1,MAE,2,no-UMI,BML-278,14,10uM,1,466,VG ,
Sash1,MAE,2,no-UMI,BML-278,14,1uM,1,1322,VG ,
Smtnl2,MAE,2,no-UMI,BML-278,14,20uM,0.05511811,127,VG ,
Smtnl2,MAE,2,no-UMI,BML-278,14,10uM,0,39,VG ,
Smtnl2,MAE,2,no-UMI,BML-278,14,1uM,0.103773585,106,VG ,
Spire1,MAE,2,no-UMI,BML-278,14,20uM,0.993710692,159,VG ,
Spire1,MAE,2,no-UMI,BML-278,14,10uM,1,51,VG ,
Spire1,MAE,2,no-UMI,BML-278,14,1uM,0.953846154,197,VG ,
Adamtsl4,MAE,2,no-UMI,BML-278,21,20uM,0.695348837,430,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,21,10uM,0.814418273,1402,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,21,1uM,0.800835655,3590,VG,
Adnp2,MAE,2,no-UMI,BML-278,21,20uM,0.015243902,328,VG,
Adnp2,MAE,2,no-UMI,BML-278,21,10uM,0.007376185,949,VG,
Adnp2,MAE,2,no-UMI,BML-278,21,1uM,0.002453386,2039,VG,
Afap1,MAE,2,no-UMI,BML-278,21,20uM,0.024875622,201,VG,
Afap1,MAE,2,no-UMI,BML-278,21,10uM,0.028606965,806,VG,
Afap1,MAE,2,no-UMI,BML-278,21,1uM,0.006791171,1179,VG,
Casd1,MAE,2,no-UMI,BML-278,21,20uM,0.015873016,567,VG,
Casd1,MAE,2,no-UMI,BML-278,21,10uM,0.000896057,2232,VG,
Casd1,MAE,2,no-UMI,BML-278,21,1uM,0.00122399,3268,VG,
Ccnj,BAE,2,no-UMI,BML-278,21,20uM,0.537142857,352,VG,
Ccnj,BAE,2,no-UMI,BML-278,21,10uM,0.408250356,703,VG,
Ccnj,BAE,2,no-UMI,BML-278,21,1uM,0.489583333,2113,VG,
Col6a5,MAE,2,no-UMI,BML-278,21,20uM,0.977777778,45,VG,
Col6a5,MAE,2,no-UMI,BML-278,21,10uM,0.9,140,VG,
Col6a5,MAE,2,no-UMI,BML-278,21,1uM,1,187,VG,
Dnajc12,MAE,2,no-UMI,BML-278,21,20uM,0.864341085,258,VG,
Dnajc12,MAE,2,no-UMI,BML-278,21,10uM,0.907209136,1402,VG,
Dnajc12,MAE,2,no-UMI,BML-278,21,1uM,0.928591995,3475,VG,
Fam217b,MAE,2,no-UMI,BML-278,21,20uM,1,176,VG,
Fam217b,MAE,2,no-UMI,BML-278,21,10uM,1,380,VG,
Fam217b,MAE,2,no-UMI,BML-278,21,1uM,1,775,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,21,20uM,0.999519057,8325,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,21,10uM,0.999291487,45220,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,21,1uM,0.999238039,88028,VG,
Hdlbp,BAE,2,no-UMI,BML-278,21,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,21,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,21,1uM,NA,0,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,21,20uM,1,762,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,21,10uM,1,1901,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,21,1uM,0.999579213,4753,VG,
Ncam2,MAE,2,no-UMI,BML-278,21,20uM,0,35,VG,
Ncam2,MAE,2,no-UMI,BML-278,21,10uM,0,353,VG,
Ncam2,MAE,2,no-UMI,BML-278,21,1uM,0,457,VG,
Pea15a,MAE,2,no-UMI,BML-278,21,20uM,0.896273917,993,VG,
Pea15a,MAE,2,no-UMI,BML-278,21,10uM,0.937021573,2874,VG,
Pea15a,MAE,2,no-UMI,BML-278,21,1uM,0.933744856,7294,VG,
Phka2,Xlinked,2,no-UMI,BML-278,21,20uM,1,252,VG,
Phka2,Xlinked,2,no-UMI,BML-278,21,10uM,1,481,VG,
Phka2,Xlinked,2,no-UMI,BML-278,21,1uM,0.99879081,827,VG,
Pola1,Xlinked,2,no-UMI,BML-278,21,20uM,1,599,VG,
Pola1,Xlinked,2,no-UMI,BML-278,21,10uM,0.999513855,2059,VG,
Pola1,Xlinked,2,no-UMI,BML-278,21,1uM,0.999657064,2917,VG,
Sash1,MAE,2,no-UMI,BML-278,21,20uM,1,460,VG,
Sash1,MAE,2,no-UMI,BML-278,21,10uM,1,1850,VG,
Sash1,MAE,2,no-UMI,BML-278,21,1uM,0.999013158,3041,VG,
Smtnl2,MAE,2,no-UMI,BML-278,21,20uM,0,29,VG,
Smtnl2,MAE,2,no-UMI,BML-278,21,10uM,0.034285714,175,VG,
Smtnl2,MAE,2,no-UMI,BML-278,21,1uM,0.15942029,276,VG,
Spire1,MAE,2,no-UMI,BML-278,21,20uM,0.930232558,43,VG,
Spire1,MAE,2,no-UMI,BML-278,21,10uM,0.921428571,140,VG,
Spire1,MAE,2,no-UMI,BML-278,21,1uM,0.948424069,349,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,28,20uM,0.914590747,281,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,28,10uM,0.950886767,733,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,28,1uM,1,1,VG,
Adnp2,MAE,2,no-UMI,BML-278,28,20uM,0,232,VG,
Adnp2,MAE,2,no-UMI,BML-278,28,10uM,0,556,VG,
Adnp2,MAE,2,no-UMI,BML-278,28,1uM,0,3,VG,
Afap1,MAE,2,no-UMI,BML-278,28,20uM,0.030927835,97,VG,
Afap1,MAE,2,no-UMI,BML-278,28,10uM,0.031518625,349,VG,
Afap1,MAE,2,no-UMI,BML-278,28,1uM,0,2,VG,
Casd1,MAE,2,no-UMI,BML-278,28,20uM,0.001360544,735,VG,
Casd1,MAE,2,no-UMI,BML-278,28,10uM,0.008707301,1493,VG,
Casd1,MAE,2,no-UMI,BML-278,28,1uM,0,11,VG,
Ccnj,BAE,2,no-UMI,BML-278,28,20uM,0.526041667,192,VG,
Ccnj,BAE,2,no-UMI,BML-278,28,10uM,0.661064426,357,VG,
Ccnj,BAE,2,no-UMI,BML-278,28,1uM,0.333333333,6,VG,
Col6a5,MAE,2,no-UMI,BML-278,28,20uM,0.945454545,165,VG,
Col6a5,MAE,2,no-UMI,BML-278,28,10uM,0.986590038,522,VG,
Col6a5,MAE,2,no-UMI,BML-278,28,1uM,1,4,VG,
Dnajc12,MAE,2,no-UMI,BML-278,28,20uM,0.934837093,399,VG,
Dnajc12,MAE,2,no-UMI,BML-278,28,10uM,0.964169381,922,VG,
Dnajc12,MAE,2,no-UMI,BML-278,28,1uM,1,3,VG,
Fam217b,MAE,2,no-UMI,BML-278,28,20uM,1,143,VG,
Fam217b,MAE,2,no-UMI,BML-278,28,10uM,1,279,VG,
Fam217b,MAE,2,no-UMI,BML-278,28,1uM,1,1,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,28,20uM,0.999097647,15526,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,28,10uM,0.999108628,33692,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,28,1uM,1,89,VG,
Hdlbp,BAE,2,no-UMI,BML-278,28,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,28,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,28,1uM,NA,0,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,28,20uM,1,571,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,28,10uM,0.999012833,1013,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,28,1uM,1,3,VG,
Ncam2,MAE,2,no-UMI,BML-278,28,20uM,0,34,VG,
Ncam2,MAE,2,no-UMI,BML-278,28,10uM,0.023255814,86,VG,
Ncam2,MAE,2,no-UMI,BML-278,28,1uM,NA,0,VG,
Pea15a,MAE,2,no-UMI,BML-278,28,20uM,0.962869198,1185,VG,
Pea15a,MAE,2,no-UMI,BML-278,28,10uM,0.962387572,2447,VG,
Pea15a,MAE,2,no-UMI,BML-278,28,1uM,1,6,VG,
Phka2,Xlinked,2,no-UMI,BML-278,28,20uM,0.989130435,92,VG,
Phka2,Xlinked,2,no-UMI,BML-278,28,10uM,0.996212121,264,VG,
Phka2,Xlinked,2,no-UMI,BML-278,28,1uM,1,2,VG,
Pola1,Xlinked,2,no-UMI,BML-278,28,20uM,1,371,VG,
